Local time,open,high,low,close,volume
03.09.2007 00:00:00.000 GMT+0300,115.688,116.13,115.67,115.99,1521814.018
04.09.2007 00:00:00.000 GMT+0300,115.99,116.44,115.34,116.34,3453440.522
05.09.2007 00:00:00.000 GMT+0300,116.35,116.485,115,115.3,4280589.656
06.09.2007 00:00:00.000 GMT+0300,115.3,115.57,114.82,115.39,3195672.617
07.09.2007 00:00:00.000 GMT+0300,115.39,115.69,113.14,113.4,3522831.571
10.09.2007 00:00:00.000 GMT+0300,113.055,114.01,112.61,113.74,2184888.816
11.09.2007 00:00:00.000 GMT+0300,113.73,114.38,113.39,114.29,3044765.441
12.09.2007 00:00:00.000 GMT+0300,114.29,114.405,113.79,114.26,2730061.6
13.09.2007 00:00:00.000 GMT+0300,114.27,115.5,114.11,115.1,3016819.313
14.09.2007 00:00:00.000 GMT+0300,115.1,115.41,114.37,115.39,2581671.462
17.09.2007 00:00:00.000 GMT+0300,115.224,115.39,114.67,115.14,1839718.261
18.09.2007 00:00:00.000 GMT+0300,115.14,116.39,114.8,116.1,2524743.825
19.09.2007 00:00:00.000 GMT+0300,116.1,116.33,115.67,116.1,2680076.143
20.09.2007 00:00:00.000 GMT+0300,116.12,116.14,113.99,114.78,2943973.902
21.09.2007 00:00:00.000 GMT+0300,114.8,115.86,114.55,115.5,2483473.705
24.09.2007 00:00:00.000 GMT+0300,115.4,115.475,114.66,114.88,1705322.242
25.09.2007 00:00:00.000 GMT+0300,114.88,114.99,114.04,114.8,2257618.585
26.09.2007 00:00:00.000 GMT+0300,114.79,115.75,114.55,115.56,2099250.535
27.09.2007 00:00:00.000 GMT+0300,115.58,115.895,115.12,115.64,1612332.237
28.09.2007 00:00:00.000 GMT+0300,115.65,115.67,114.68,114.83,1571497.365
01.10.2007 00:00:00.000 GMT+0300,114.753,116.08,114.717,115.77,1624160.932
02.10.2007 00:00:00.000 GMT+0300,115.76,116,115.29,115.75,1406653.338
03.10.2007 00:00:00.000 GMT+0300,115.77,116.785,115.57,116.76,1744379.686
04.10.2007 00:00:00.000 GMT+0300,116.77,116.775,116.28,116.48,1614785.607
05.10.2007 00:00:00.000 GMT+0300,116.48,117.27,116.36,117,1403884.649
08.10.2007 00:00:00.000 GMT+0300,116.996,117.615,116.941,117.43,913875.8654
09.10.2007 00:00:00.000 GMT+0300,117.43,117.5,116.82,117.15,1715748.693
10.10.2007 00:00:00.000 GMT+0300,117.15,117.54,116.97,117.26,2696982.475
11.10.2007 00:00:00.000 GMT+0300,117.26,117.795,117.02,117.3,2068957.062
12.10.2007 00:00:00.000 GMT+0300,117.3,117.705,117.15,117.63,1857737.514
15.10.2007 00:00:00.000 GMT+0300,117.533,117.955,117.12,117.4,2822293.285
16.10.2007 00:00:00.000 GMT+0300,117.41,117.47,116.45,116.94,2350002.317
17.10.2007 00:00:00.000 GMT+0300,116.95,117.2,116.185,116.695,1783359.703
18.10.2007 00:00:00.000 GMT+0300,116.695,116.71,115.29,115.63,1691146.231
19.10.2007 00:00:00.000 GMT+0300,115.64,115.73,114.52,114.535,2167463.073
22.10.2007 00:00:00.000 GMT+0300,114.175,114.64,113.26,114.565,4117448.434
23.10.2007 00:00:00.000 GMT+0300,114.565,115.045,114.19,114.78,3917209.204
24.10.2007 00:00:00.000 GMT+0300,114.78,114.98,113.825,114.27,3721166.368
25.10.2007 00:00:00.000 GMT+0300,114.27,114.585,113.78,114.18,3598087.743
26.10.2007 00:00:00.000 GMT+0300,114.18,114.585,113.925,114.21,3398350.18
28.10.2007 23:00:00.000 GMT+0200,114.14,114.92,113.99,114.675,3205213.692
29.10.2007 23:00:00.000 GMT+0200,114.675,115.02,114.39,114.655,3934974.914
30.10.2007 23:00:00.000 GMT+0200,114.655,115.51,114.54,115.44,4207016.61
31.10.2007 23:00:00.000 GMT+0200,115.44,115.935,114.485,114.68,3979750.672
01.11.2007 23:00:00.000 GMT+0200,114.68,115.45,114.38,114.875,3607604.055
05.11.2007 00:00:00.000 GMT+0200,114.76,114.82,114.025,114.565,3399991.102
06.11.2007 00:00:00.000 GMT+0200,114.565,114.79,114.27,114.745,2218826.055
07.11.2007 00:00:00.000 GMT+0200,114.745,114.795,112.62,112.635,2243870.768
08.11.2007 00:00:00.000 GMT+0200,112.635,113.38,112.095,112.635,1810468.541
09.11.2007 00:00:00.000 GMT+0200,112.635,112.89,110.51,110.659,1668145.98
12.11.2007 00:00:00.000 GMT+0200,110.24,110.79,109.135,109.43,1645850.203
13.11.2007 00:00:00.000 GMT+0200,109.43,110.985,109.235,110.92,1445939.012
14.11.2007 00:00:00.000 GMT+0200,110.92,111.77,110.77,111.35,1544532.053
15.11.2007 00:00:00.000 GMT+0200,111.35,111.7,110.21,110.32,1253813.354
16.11.2007 00:00:00.000 GMT+0200,110.33,111.34,109.775,111.07,1090983.429
19.11.2007 00:00:00.000 GMT+0200,110.87,111.08,109.75,109.79,1638685.288
20.11.2007 00:00:00.000 GMT+0200,109.79,110.59,109.515,109.99,2025682.887
21.11.2007 00:00:00.000 GMT+0200,110,110.01,108.26,108.44,1155130.311
22.11.2007 00:00:00.000 GMT+0200,108.44,109.175,108.305,108.46,743952.4647
23.11.2007 00:00:00.000 GMT+0200,108.47,108.64,107.565,108.245,827324.9923
26.11.2007 00:00:00.000 GMT+0200,108.39,108.79,107.23,107.445,736871.2608
27.11.2007 00:00:00.000 GMT+0200,107.45,109.16,107.295,108.98,1157704.082
28.11.2007 00:00:00.000 GMT+0200,108.98,110.49,108.27,110.05,1587929.774
29.11.2007 00:00:00.000 GMT+0200,110.05,110.33,109.48,109.96,1639713.781
30.11.2007 00:00:00.000 GMT+0200,109.96,111.239,109.66,111.221,909172.1175
01.12.2007 00:00:00.000 GMT+0200,111.221,111.221,111.085,111.085,0
03.12.2007 00:00:00.000 GMT+0200,111.06,111.075,110.145,110.48,469030.8674
04.12.2007 00:00:00.000 GMT+0200,110.48,110.55,109.57,109.88,379462.2689
05.12.2007 00:00:00.000 GMT+0200,109.9,110.975,109.72,110.92,780040.171
06.12.2007 00:00:00.000 GMT+0200,110.92,111.475,110.64,111.35,472809.4296
07.12.2007 00:00:00.000 GMT+0200,111.35,111.795,111.175,111.665,650641.7993
10.12.2007 00:00:00.000 GMT+0200,111.425,111.89,111.365,111.7,651170.1581
11.12.2007 00:00:00.000 GMT+0200,111.72,112.145,110.495,110.65,686593.2392
12.12.2007 00:00:00.000 GMT+0200,110.69,112.48,110.643,112.27,2078413.5
13.12.2007 00:00:00.000 GMT+0200,112.26,112.455,111.415,112.24,726304.1759
14.12.2007 00:00:00.000 GMT+0200,112.24,113.6,112.22,113.256,747063.1233
17.12.2007 00:00:00.000 GMT+0200,113.477,113.55,112.84,112.95,836731.2247
18.12.2007 00:00:00.000 GMT+0200,112.97,113.545,112.75,113.42,728893.7032
19.12.2007 00:00:00.000 GMT+0200,113.42,113.505,112.75,113.445,1396922.472
20.12.2007 00:00:00.000 GMT+0200,113.465,113.465,112.81,113.165,851458.9153
21.12.2007 00:00:00.000 GMT+0200,113.17,114.25,112.955,113.978,752985.1051
24.12.2007 00:00:00.000 GMT+0200,114.125,114.505,113.962,114.281,137367.8512
25.12.2007 00:00:00.000 GMT+0200,114.283,114.317,113.887,114.133,326718.4274
26.12.2007 00:00:00.000 GMT+0200,114.167,114.389,113.915,114.36,374710.9525
27.12.2007 00:00:00.000 GMT+0200,114.37,114.67,113.58,113.75,774731.7784
28.12.2007 00:00:00.000 GMT+0200,113.76,114.025,112.265,112.265,506985.096
31.12.2007 00:00:00.000 GMT+0200,112.543,112.69,111.325,111.707,624471.5828
01.01.2008 00:00:00.000 GMT+0200,111.689,111.835,111.285,111.64,64540.7
02.01.2008 00:00:00.000 GMT+0200,111.661,112.22,109.23,109.69,1088010.537
03.01.2008 00:00:00.000 GMT+0200,109.69,109.78,108.255,109.34,1175553.387
04.01.2008 00:00:00.000 GMT+0200,109.34,109.605,107.92,108.579,2511437.812
07.01.2008 00:00:00.000 GMT+0200,108.49,109.74,108.48,109.19,1311085.686
08.01.2008 00:00:00.000 GMT+0200,109.19,109.84,108.87,108.91,1569157.81
09.01.2008 00:00:00.000 GMT+0200,108.91,110.13,108.81,110.06,1617503.115
10.01.2008 00:00:00.000 GMT+0200,110.07,110.11,109.125,109.36,1162101.779
11.01.2008 00:00:00.000 GMT+0200,109.36,109.725,108.64,108.835,872179.8684
14.01.2008 00:00:00.000 GMT+0200,108.62,108.97,107.38,108.17,1426114.616
15.01.2008 00:00:00.000 GMT+0200,108.18,108.36,106.61,106.81,1402399.185
16.01.2008 00:00:00.000 GMT+0200,106.81,107.93,105.925,107.67,2046079.875
17.01.2008 00:00:00.000 GMT+0200,107.67,107.875,106.56,106.56,1215249.99
18.01.2008 00:00:00.000 GMT+0200,106.56,107.59,106.36,106.824,858505.7525
21.01.2008 00:00:00.000 GMT+0200,106.706,106.985,105.685,106.01,969619.2198
22.01.2008 00:00:00.000 GMT+0200,106.01,107.055,105.625,106.45,2041589.516
23.01.2008 00:00:00.000 GMT+0200,106.47,107.395,104.97,106.72,2038466.16
24.01.2008 00:00:00.000 GMT+0200,106.745,107.2,105.955,107.19,1906912.465
25.01.2008 00:00:00.000 GMT+0200,107.19,107.905,106.691,106.701,1900384.985
28.01.2008 00:00:00.000 GMT+0200,106.8,107.045,106.01,106.91,3775957.024
29.01.2008 00:00:00.000 GMT+0200,106.91,107.25,106.4,107.12,2167513.944
30.01.2008 00:00:00.000 GMT+0200,107.12,107.47,106.22,106.25,2704938.676
31.01.2008 00:00:00.000 GMT+0200,106.25,106.875,105.725,106.45,1971706.975
01.02.2008 00:00:00.000 GMT+0200,106.45,106.745,105.77,106.472,1320898.149
04.02.2008 00:00:00.000 GMT+0200,106.52,107.095,106.48,106.73,550298.8296
05.02.2008 00:00:00.000 GMT+0200,106.73,107.75,106.59,106.84,464912.3506
06.02.2008 00:00:00.000 GMT+0200,106.84,106.88,106.195,106.57,671965.7335
07.02.2008 00:00:00.000 GMT+0200,106.57,107.83,105.925,107.5,358241.4414
08.02.2008 00:00:00.000 GMT+0200,107.5,107.735,107.16,107.308,255728.2978
11.02.2008 00:00:00.000 GMT+0200,107.349,107.657,106.35,106.985,148210.172
12.02.2008 00:00:00.000 GMT+0200,106.985,107.535,106.78,107.32,327770.9176
13.02.2008 00:00:00.000 GMT+0200,107.32,108.38,107,108.35,150417.3865
14.02.2008 00:00:00.000 GMT+0200,108.35,108.615,107.77,107.87,114521.2677
15.02.2008 00:00:00.000 GMT+0200,107.9,108.32,107.27,107.793,118139.4183
18.02.2008 00:00:00.000 GMT+0200,107.835,108.33,107.733,108.24,88589.3651
19.02.2008 00:00:00.000 GMT+0200,108.255,108.29,107.22,107.775,133783.3444
20.02.2008 00:00:00.000 GMT+0200,107.775,108.38,107.48,108.15,748443.6732
21.02.2008 00:00:00.000 GMT+0200,108.15,108.34,107.16,107.405,149443.3501
22.02.2008 00:00:00.000 GMT+0200,107.405,107.58,106.725,107.14,131566.7171
25.02.2008 00:00:00.000 GMT+0200,107.31,108.23,107.13,108.09,149949.1041
26.02.2008 00:00:00.000 GMT+0200,108.09,108.15,107.2,107.3,489023.5821
27.02.2008 00:00:00.000 GMT+0200,107.3,107.39,105.96,106.5,1484280.584
28.02.2008 00:00:00.000 GMT+0200,106.5,106.645,105.085,105.38,1111304.999
29.02.2008 00:00:00.000 GMT+0200,105.38,105.4,103.682,103.715,559944.2633
01.03.2008 00:00:00.000 GMT+0200,103.715,103.715,103.685,103.685,0
03.03.2008 00:00:00.000 GMT+0200,103.6,103.715,102.62,103.51,457729.7198
04.03.2008 00:00:00.000 GMT+0200,103.51,103.6,102.66,103.39,339894.5352
05.03.2008 00:00:00.000 GMT+0200,103.39,104.19,103.3,104.02,1206627.931
06.03.2008 00:00:00.000 GMT+0200,104.02,104.02,102.56,102.67,811317.4229
07.03.2008 00:00:00.000 GMT+0200,102.67,103.25,101.43,102.662,580000.5635
09.03.2008 23:00:00.000 GMT+0200,102.51,102.56,101.56,101.75,904746.4953
10.03.2008 23:00:00.000 GMT+0200,101.75,103.595,101.43,103.435,598373.9335
11.03.2008 23:00:00.000 GMT+0200,103.435,103.545,101.64,101.8,1586807.587
12.03.2008 23:00:00.000 GMT+0200,101.8,101.81,99.775,100.64,416502.2644
13.03.2008 23:00:00.000 GMT+0200,100.64,101.155,98.9,99.085,1092951.748
16.03.2008 23:00:00.000 GMT+0200,99.1,99.14,95.775,97.36,1335619.099
17.03.2008 23:00:00.000 GMT+0200,97.36,99.97,96.87,99.89,1037719.964
18.03.2008 23:00:00.000 GMT+0200,99.89,100.47,97.68,99.05,530255.3466
19.03.2008 23:00:00.000 GMT+0200,99.05,100.215,98.47,99.53,446331.0059
20.03.2008 23:00:00.000 GMT+0200,99.53,99.75,99.02,99.65,1641208.652
23.03.2008 23:00:00.000 GMT+0200,99.48,100.9,99.28,100.74,818364.4747
24.03.2008 23:00:00.000 GMT+0200,100.74,101.055,99.63,100,690133.3859
25.03.2008 23:00:00.000 GMT+0200,100,100.345,98.88,99.21,1552874.692
26.03.2008 23:00:00.000 GMT+0200,99.21,100.16,98.56,99.65,499210.5166
27.03.2008 23:00:00.000 GMT+0200,99.71,100.4,99.11,99.25,762163.9199
31.03.2008 00:00:00.000 GMT+0300,99.19,100.205,98.83,99.71,781088.289
01.04.2008 00:00:00.000 GMT+0300,99.71,102.175,99.595,101.87,1028601.13
02.04.2008 00:00:00.000 GMT+0300,101.87,102.845,101.52,102.37,863786.8641
03.04.2008 00:00:00.000 GMT+0300,102.37,102.96,102.08,102.27,720371.0617
04.04.2008 00:00:00.000 GMT+0300,102.27,102.695,101.436,101.449,672399.9209
07.04.2008 00:00:00.000 GMT+0300,101.516,102.855,101.468,102.4,679024.9685
08.04.2008 00:00:00.000 GMT+0300,102.4,102.69,101.76,102.66,1061918.638
09.04.2008 00:00:00.000 GMT+0300,102.66,102.84,101.505,101.825,922751.5461
10.04.2008 00:00:00.000 GMT+0300,101.825,102.055,100.02,101.95,530321.769
11.04.2008 00:00:00.000 GMT+0300,101.95,102.28,100.65,100.972,365655.2593
14.04.2008 00:00:00.000 GMT+0300,101.415,101.52,100.31,101.095,534677.5352
15.04.2008 00:00:00.000 GMT+0300,101.095,101.85,100.8,101.85,654754.9189
16.04.2008 00:00:00.000 GMT+0300,101.85,101.94,100.83,101.845,1557326.438
17.04.2008 00:00:00.000 GMT+0300,101.845,102.725,101.705,102.488,696790.4688
18.04.2008 00:00:00.000 GMT+0300,102.488,104.65,102.265,103.7,582627.8768
21.04.2008 00:00:00.000 GMT+0300,103.7,104.08,102.99,103.28,855820.5867
22.04.2008 00:00:00.000 GMT+0300,103.28,103.555,102.69,103.035,1059039.326
23.04.2008 00:00:00.000 GMT+0300,103.035,103.79,102.75,103.39,300412.1402
24.04.2008 00:00:00.000 GMT+0300,103.39,104.55,103.32,104.35,493830.216
25.04.2008 00:00:00.000 GMT+0300,104.3,104.83,103.91,104.45,282948.5817
28.04.2008 00:00:00.000 GMT+0300,104.455,104.83,104.09,104.22,167338.8593
29.04.2008 00:00:00.000 GMT+0300,104.22,104.37,103.22,104.02,143643.4595
30.04.2008 00:00:00.000 GMT+0300,104.04,104.895,103.7,103.905,250938.1901
01.05.2008 00:00:00.000 GMT+0300,103.9,104.595,103.55,104.44,371574.2572
02.05.2008 00:00:00.000 GMT+0300,104.44,105.71,104.337,105.44,298790.9097
05.05.2008 00:00:00.000 GMT+0300,105.25,105.63,104.745,104.87,305870.8687
06.05.2008 00:00:00.000 GMT+0300,104.87,105.13,104.03,104.77,358786.8549
07.05.2008 00:00:00.000 GMT+0300,104.77,105.6,104.615,104.735,290972.4146
08.05.2008 00:00:00.000 GMT+0300,104.735,104.975,103.415,103.75,665047.9121
09.05.2008 00:00:00.000 GMT+0300,103.76,103.98,102.62,102.862,638678.0329
12.05.2008 00:00:00.000 GMT+0300,103.043,104.04,102.585,103.76,178647.0388
13.05.2008 00:00:00.000 GMT+0300,103.76,104.925,103.395,104.76,327210.36
14.05.2008 00:00:00.000 GMT+0300,104.77,105.455,104.57,105.035,173263.5491
15.05.2008 00:00:00.000 GMT+0300,105.025,105.3,104.44,104.76,381127.2957
16.05.2008 00:00:00.000 GMT+0300,104.765,105.1,103.525,104.1,353408.5688
19.05.2008 00:00:00.000 GMT+0300,104.023,104.695,103.63,104.34,342772.5718
20.05.2008 00:00:00.000 GMT+0300,104.34,104.495,103.465,103.7,282190.0375
21.05.2008 00:00:00.000 GMT+0300,103.7,103.71,102.97,103.065,531564.0609
22.05.2008 00:00:00.000 GMT+0300,103.065,104.39,102.745,104.09,768589.5565
23.05.2008 00:00:00.000 GMT+0300,104.09,104.26,103.07,103.39,702843.8199
26.05.2008 00:00:00.000 GMT+0300,103.263,103.5,103.14,103.45,270999.0658
27.05.2008 00:00:00.000 GMT+0300,103.45,104.355,103.27,104.25,339448.6797
28.05.2008 00:00:00.000 GMT+0300,104.25,105.315,103.895,104.72,670423.2757
29.05.2008 00:00:00.000 GMT+0300,104.71,105.885,104.62,105.505,165527.3124
30.05.2008 00:00:00.000 GMT+0300,105.492,105.75,105.24,105.55,196626.245
01.06.2008 00:00:00.000 GMT+0300,105.55,105.55,105.385,105.385,0
02.06.2008 00:00:00.000 GMT+0300,105.112,105.55,104.03,104.435,266141.9276
03.06.2008 00:00:00.000 GMT+0300,104.435,105.57,103.88,105.1,204658.0125
04.06.2008 00:00:00.000 GMT+0300,105.1,105.365,104.54,105.24,177334.4358
05.06.2008 00:00:00.000 GMT+0300,105.23,106.435,105.21,105.955,155432.3177
06.06.2008 00:00:00.000 GMT+0300,105.96,106.35,104.92,104.935,140018.9418
09.06.2008 00:00:00.000 GMT+0300,104.658,106.365,104.44,106.315,308564.3411
10.06.2008 00:00:00.000 GMT+0300,106.315,107.455,106.24,107.45,348144.0471
11.06.2008 00:00:00.000 GMT+0300,107.45,107.77,106.565,106.98,261641.7306
12.06.2008 00:00:00.000 GMT+0300,106.975,108.09,106.8,107.95,423174.9977
13.06.2008 00:00:00.000 GMT+0300,107.95,108.4,107.66,108.215,314378.2784
16.06.2008 00:00:00.000 GMT+0300,108.046,108.595,107.93,108.23,422396.1637
17.06.2008 00:00:00.000 GMT+0300,108.23,108.41,107.61,107.94,708742.6603
18.06.2008 00:00:00.000 GMT+0300,107.94,108.44,107.72,107.89,577676.3154
19.06.2008 00:00:00.000 GMT+0300,107.885,108.07,107.43,108.03,578811.803
20.06.2008 00:00:00.000 GMT+0300,108.02,108.08,107.13,107.345,783774.3427
23.06.2008 00:00:00.000 GMT+0300,107.126,108.07,107.095,107.87,624558.378
24.06.2008 00:00:00.000 GMT+0300,107.87,108.225,107.365,107.825,276884.9404
25.06.2008 00:00:00.000 GMT+0300,107.825,108.43,107.67,107.815,553705.2083
26.06.2008 00:00:00.000 GMT+0300,107.81,108.19,106.62,106.82,352159.6728
27.06.2008 00:00:00.000 GMT+0300,106.82,107.225,105.87,106.15,695303.6319
30.06.2008 00:00:00.000 GMT+0300,106.183,106.485,104.995,106.225,850903.9016
01.07.2008 00:00:00.000 GMT+0300,106.22,106.395,105.24,106.14,727647.3916
02.07.2008 00:00:00.000 GMT+0300,106.14,106.78,105.78,105.95,568637.8619
03.07.2008 00:00:00.000 GMT+0300,105.935,106.945,105.785,106.76,549808.1368
04.07.2008 00:00:00.000 GMT+0300,106.76,106.895,106.61,106.81,360872.6194
07.07.2008 00:00:00.000 GMT+0300,106.745,107.755,106.665,107.2,529075.6447
08.07.2008 00:00:00.000 GMT+0300,107.2,107.55,106.26,107.515,741503.4159
09.07.2008 00:00:00.000 GMT+0300,107.515,107.67,106.689,106.775,337147.4649
10.07.2008 00:00:00.000 GMT+0300,106.77,107.48,106.71,107.08,457335.8106
11.07.2008 00:00:00.000 GMT+0300,107.08,107.305,105.66,106.31,417569.8037
14.07.2008 00:00:00.000 GMT+0300,106.005,106.82,105.983,106.15,515020.3868
15.07.2008 00:00:00.000 GMT+0300,106.15,106.28,104.16,104.74,552014.1781
16.07.2008 00:00:00.000 GMT+0300,104.745,105.205,103.78,105.135,482242.6265
17.07.2008 00:00:00.000 GMT+0300,105.135,107.095,104.76,106.295,402406.292
18.07.2008 00:00:00.000 GMT+0300,106.31,106.99,105.98,106.97,489030.128
21.07.2008 00:00:00.000 GMT+0300,106.94,107.16,106.375,106.46,343382.8382
22.07.2008 00:00:00.000 GMT+0300,106.46,107.45,106.06,107.34,551829.8281
23.07.2008 00:00:00.000 GMT+0300,107.34,107.97,107.18,107.905,458221.498
24.07.2008 00:00:00.000 GMT+0300,107.91,107.995,107.198,107.335,406319.2022
25.07.2008 00:00:00.000 GMT+0300,107.335,107.95,106.585,107.85,447196.8038
28.07.2008 00:00:00.000 GMT+0300,107.771,108.085,107.35,107.47,596777.8361
29.07.2008 00:00:00.000 GMT+0300,107.475,108.3,107.3,108.12,427518.6001
30.07.2008 00:00:00.000 GMT+0300,108.12,108.345,107.71,108.15,364994.3541
31.07.2008 00:00:00.000 GMT+0300,108.15,108.39,107.58,107.93,399368.0747
01.08.2008 00:00:00.000 GMT+0300,107.93,107.935,107.29,107.705,517793.3713
04.08.2008 00:00:00.000 GMT+0300,107.688,108.295,107.46,108.28,492361.6041
05.08.2008 00:00:00.000 GMT+0300,108.285,108.43,107.68,108.355,553696.322
06.08.2008 00:00:00.000 GMT+0300,108.355,109.89,108.23,109.805,565817.7131
07.08.2008 00:00:00.000 GMT+0300,109.8,109.83,109.14,109.445,687156.6679
08.08.2008 00:00:00.000 GMT+0300,109.445,110.375,109.31,110.19,653718.6287
11.08.2008 00:00:00.000 GMT+0300,110.285,110.41,109.554,110.075,493721.2576
12.08.2008 00:00:00.000 GMT+0300,110.095,110.355,109.24,109.275,646020.6361
13.08.2008 00:00:00.000 GMT+0300,109.275,109.755,108.38,109.54,813913.8017
14.08.2008 00:00:00.000 GMT+0300,109.54,109.995,109.04,109.75,747854.6836
15.08.2008 00:00:00.000 GMT+0300,109.75,110.67,109.63,110.51,696024.5043
18.08.2008 00:00:00.000 GMT+0300,110.57,110.6,109.97,110.14,531735.6085
19.08.2008 00:00:00.000 GMT+0300,110.14,110.335,109.56,109.73,633767.3496
20.08.2008 00:00:00.000 GMT+0300,109.73,110.28,109.62,109.87,553923.6194
21.08.2008 00:00:00.000 GMT+0300,109.87,109.89,108.145,108.45,834969.4406
22.08.2008 00:00:00.000 GMT+0300,108.45,110.145,108.335,110.08,624672.0859
25.08.2008 00:00:00.000 GMT+0300,110.071,110.295,109.03,109.315,657240.5175
26.08.2008 00:00:00.000 GMT+0300,109.315,109.945,109.15,109.615,721523.1957
27.08.2008 00:00:00.000 GMT+0300,109.615,109.9,108.71,109.5,733118.683
28.08.2008 00:00:00.000 GMT+0300,109.5,109.73,108.79,109.5,739213.4024
29.08.2008 00:00:00.000 GMT+0300,109.5,109.585,108.43,108.82,688982.7484
01.09.2008 00:00:00.000 GMT+0300,108.445,108.68,107.63,108.125,619999.2555
02.09.2008 00:00:00.000 GMT+0300,108.13,109.18,107.78,108.62,857599.602
03.09.2008 00:00:00.000 GMT+0300,108.62,109.1,108.11,108.3,868184.0783
04.09.2008 00:00:00.000 GMT+0300,108.305,108.585,106.98,107.085,834529.4267
05.09.2008 00:00:00.000 GMT+0300,107.085,107.755,105.53,107.75,1262032.851
08.09.2008 00:00:00.000 GMT+0300,108.684,109.09,107.76,108.28,779837.1424
09.09.2008 00:00:00.000 GMT+0300,108.26,108.435,106.69,106.815,966246.256
10.09.2008 00:00:00.000 GMT+0300,106.815,107.945,106.605,107.71,1078602.692
11.09.2008 00:00:00.000 GMT+0300,107.71,107.895,106.075,107.17,1035859.77
12.09.2008 00:00:00.000 GMT+0300,107.18,108,106.73,107.95,991288.3983
15.09.2008 00:00:00.000 GMT+0300,105.533,106.96,104.54,104.67,1126056.024
16.09.2008 00:00:00.000 GMT+0300,104.67,106.395,103.555,105.64,996155.1434
17.09.2008 00:00:00.000 GMT+0300,105.65,106.71,104.385,104.675,1465685.904
18.09.2008 00:00:00.000 GMT+0300,104.67,105.795,103.995,105.455,1612663.096
19.09.2008 00:00:00.000 GMT+0300,105.47,108.035,105.4,107.5,1135412.989
22.09.2008 00:00:00.000 GMT+0300,106.815,107.185,105.16,105.52,991265.5722
23.09.2008 00:00:00.000 GMT+0300,105.52,106.085,105.175,105.58,839720.8299
24.09.2008 00:00:00.000 GMT+0300,105.52,106.355,105.365,106.125,795248.6679
25.09.2008 00:00:00.000 GMT+0300,106.125,107.025,105.48,106.57,884370.9755
26.09.2008 00:00:00.000 GMT+0300,106.575,106.59,105.04,106.03,822950.8748
29.09.2008 00:00:00.000 GMT+0300,106.054,106.975,104.025,104.19,961194.0483
30.09.2008 00:00:00.000 GMT+0300,104.19,106.52,103.52,106.12,938708.7414
01.10.2008 00:00:00.000 GMT+0300,106.12,106.54,105.34,105.725,911909.4033
02.10.2008 00:00:00.000 GMT+0300,105.73,106.305,105.1,105.35,807386.5987
03.10.2008 00:00:00.000 GMT+0300,105.35,106.16,104.515,105.335,834861.235
